Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnote,Measure Start Date,Measure End Date
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,No Different than the National Rate,252,4.87,0,11.49,,10/1/2015,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,662,3.19,0.67,5.7,,10/1/2015,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,269,4.64,0.89,8.4,,10/1/2015,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,79,0.81,0,2.12,,10/1/2015,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,438,1.18,0.11,2.25,,10/1/2015,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Pressure sores,PSI_3_ULCER,No Different than the National Rate,2182,0.1,0,0.67,,10/1/2015,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,28,164.36,114.42,214.29,,10/1/2015,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,3416,0.25,0.03,0.46,,10/1/2015,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,3201,0.13,0.06,0.21,,10/1/2015,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,No Different than the National Rate,640,2.35,0.81,3.88,,10/1/2015,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Serious complications,PSI_90_SAFETY,No Different than the National Value,Not Available,0.76,0.41,1.1,,10/1/2015,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,266,3,1.9,4.8,,4/1/2014,3/31/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Death rate for heart attack patients,MORT_30_AMI,No Different than the National Rate,290,12.9,10.5,15.8,,7/1/2014,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Death rate for CABG surgery patients,MORT_30_CABG,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/2014,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Death rate for COPD patients,MORT_30_COPD,No Different than the National Rate,318,8.7,6.7,11.2,,7/1/2014,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Death rate for heart failure patients,MORT_30_HF,No Different than the National Rate,633,10.7,8.8,12.9,,7/1/2014,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Death rate for pneumonia patients,MORT_30_PN,Better than the National Rate,691,10.9,9.1,13,,7/1/2014,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Death rate for stroke patients,MORT_30_STK,No Different than the National Rate,230,13.5,10.8,16.9,,7/1/2014,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,No Different than the National Rate,546,1.19,0,2.58,,10/1/2015,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,No Different than the National Rate,530,5.95,0.18,11.71,,10/1/2015,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,1503,3.35,1.17,5.53,,10/1/2015,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,529,6.47,3.15,9.79,,10/1/2015,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,416,0.69,0,1.9,,10/1/2015,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,1121,1.01,0.02,2.01,,10/1/2015,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,5665,0.2,0,0.65,,10/1/2015,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,40,169.15,119.94,218.36,,10/1/2015,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,7809,0.22,0.02,0.43,,10/1/2015,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,6907,0.1,0.03,0.17,,10/1/2015,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,No Different than the National Rate,1444,2.96,1.51,4.41,,10/1/2015,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Serious complications,PSI_90_SAFETY,No Different than the National Value,Not Available,0.9,0.61,1.2,,10/1/2015,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/2014,3/31/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Death rate for heart attack patients,MORT_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Death rate for CABG surgery patients,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Death rate for COPD patients,MORT_30_COPD,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Death rate for heart failure patients,MORT_30_HF,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Death rate for pneumonia patients,MORT_30_PN,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Death rate for stroke patients,MORT_30_STK,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Pressure sores,PSI_3_ULCER,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Broken hip from a fall after surgery,PSI_8_POST_HIP,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Serious complications,PSI_90_SAFETY,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,6/30/2017
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,No Different than the National Rate,78,12.8,9.6,17,,7/1/2014,6/30/2017
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No Different than the National Rate,347,9.2,6.9,11.9,,7/1/2014,6/30/2017
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,8168614700,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No Different than the National Rate,411,12.6,10,15.9,,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,543,2.7,1.8,3.9,,4/1/2014,3/31/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Death rate for heart attack patients,MORT_30_AMI,No Different than the National Rate,253,12.6,9.9,15.9,,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Death rate for CABG surgery patients,MORT_30_CABG,No Different than the National Rate,66,2.8,1.3,6.4,,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Death rate for COPD patients,MORT_30_COPD,No Different than the National Rate,345,9.4,7.3,12,,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Death rate for heart failure patients,MORT_30_HF,No Different than the National Rate,438,11.3,9,14,,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Death rate for pneumonia patients,MORT_30_PN,Worse than the National Rate,473,19,16.2,22.2,,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Death rate for stroke patients,MORT_30_STK,No Different than the National Rate,208,14.9,11.6,18.7,,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,No Different than the National Rate,983,1.06,0,2.39,,10/1/2015,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,Worse than the National Rate,832,26.43,20.85,32.01,,10/1/2015,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,2174,4.39,2.4,6.38,,10/1/2015,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,963,5.13,1.86,8.39,,10/1/2015,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,524,0.66,0,1.84,,10/1/2015,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,1244,1.4,0.41,2.39,,10/1/2015,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Pressure sores,PSI_3_ULCER,No Different than the National Rate,5052,0.33,0,0.79,,10/1/2015,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,77,160.32,118.01,202.63,,10/1/2015,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,6937,0.32,0.12,0.52,,10/1/2015,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,6407,0.1,0.03,0.18,,10/1/2015,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,No Different than the National Rate,2036,2.49,1.16,3.82,,10/1/2015,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Serious complications,PSI_90_SAFETY,Worse than the National Value,Not Available,1.53,1.24,1.82,,10/1/2015,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,663,2.4,1.6,3.5,,4/1/2014,3/31/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Death rate for heart attack patients,MORT_30_AMI,No Different than the National Rate,184,14.6,11.7,18.1,,7/1/2014,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Death rate for CABG surgery patients,MORT_30_CABG,No Different than the National Rate,67,3.3,1.7,5.8,,7/1/2014,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Death rate for COPD patients,MORT_30_COPD,No Different than the National Rate,318,8.4,6.4,10.9,,7/1/2014,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Death rate for heart failure patients,MORT_30_HF,No Different than the National Rate,649,11.3,9.4,13.7,,7/1/2014,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Death rate for pneumonia patients,MORT_30_PN,No Different than the National Rate,846,14.9,12.8,17.1,,7/1/2014,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Death rate for stroke patients,MORT_30_STK,No Different than the National Rate,305,12.9,10.4,15.8,,7/1/2014,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,No Different than the National Rate,1869,2.15,0.99,3.3,,10/1/2015,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,No Different than the National Rate,1602,11.63,7.61,15.66,,10/1/2015,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,3065,2.55,0.74,4.37,,10/1/2015,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,1822,4.08,1.43,6.73,,10/1/2015,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,857,0.59,0,1.7,,10/1/2015,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,1830,1.15,0.25,2.05,,10/1/2015,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Pressure sores,PSI_3_ULCER,No Different than the National Rate,7366,0.36,0,0.77,,10/1/2015,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,109,158.4,115.21,201.59,,10/1/2015,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,9290,0.2,0.01,0.39,,10/1/2015,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,8173,0.12,0.05,0.2,,10/1/2015,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,No Different than the National Rate,2944,1.92,0.66,3.19,,10/1/2015,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Serious complications,PSI_90_SAFETY,No Different than the National Value,Not Available,1,0.76,1.23,,10/1/2015,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,227,3,1.9,4.8,,4/1/2014,3/31/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Death rate for heart attack patients,MORT_30_AMI,No Different than the National Rate,91,11.6,8.9,14.9,,7/1/2014,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Death rate for CABG surgery patients,MORT_30_CABG,No Different than the National Rate,29,2.8,1.1,6.7,,7/1/2014,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Death rate for COPD patients,MORT_30_COPD,No Different than the National Rate,162,7.6,5.5,10.4,,7/1/2014,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Death rate for heart failure patients,MORT_30_HF,No Different than the National Rate,217,11.3,8.8,14.3,,7/1/2014,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Death rate for pneumonia patients,MORT_30_PN,No Different than the National Rate,316,15.3,12.6,18.5,,7/1/2014,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Death rate for stroke patients,MORT_30_STK,No Different than the National Rate,135,15.8,12.5,19.8,,7/1/2014,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,No Different than the National Rate,519,1.19,0,2.6,,10/1/2015,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,No Different than the National Rate,468,11.99,5.82,18.17,,10/1/2015,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,1069,3.6,1.22,5.97,,10/1/2015,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,490,4.11,0.58,7.64,,10/1/2015,6/30/2017
