Provider_ID,Hospital Name,Address,City,State,ZIP Code,County,Measure Name,Measure ID,National Rate,Compare to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnotes,Measure Start Date,Measure End Date
14004F,VA ILLIANA HEALTHCARE SYSTEM - DANVILLE,1900 E. MAIN,DANVILLE,IL,61832,VERMILION,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,86,11.7,8.2,16,,7/1/14,6/30/17
14004F,VA ILLIANA HEALTHCARE SYSTEM - DANVILLE,1900 E. MAIN,DANVILLE,IL,61832,VERMILION,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,108,14,10.2,19.1,,7/1/14,6/30/17
14004F,VA ILLIANA HEALTHCARE SYSTEM - DANVILLE,1900 E. MAIN,DANVILLE,IL,61832,VERMILION,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
14004F,VA ILLIANA HEALTHCARE SYSTEM - DANVILLE,1900 E. MAIN,DANVILLE,IL,61832,VERMILION,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,105,22.4,18.1,27.2,,7/1/14,6/30/17
14004F,VA ILLIANA HEALTHCARE SYSTEM - DANVILLE,1900 E. MAIN,DANVILLE,IL,61832,VERMILION,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,123,17.9,14.3,22.1,,7/1/14,6/30/17
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,125,13.9,10.8,17.6,,7/1/14,6/30/17
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,Better than the National Rate,506,9.1,7.1,11.6,,7/1/14,6/30/17
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,458,14.2,11.6,17.3,,7/1/14,6/30/17
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,No Different than the National Rate,129,20.2,16,24.7,,7/1/14,6/30/17
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,Worse than the National Rate,648,29.6,26.5,33,,7/1/14,6/30/17
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,Worse than the National Rate,511,21,18.2,24.2,,7/1/14,6/30/17
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,211,10.1,7.3,13.7,,7/1/14,6/30/17
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,380,12.9,10.1,16.2,,7/1/14,6/30/17
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,252,25.1,21.2,29.5,,7/1/14,6/30/17
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,420,16.7,14.1,19.7,,7/1/14,6/30/17
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,30,12.4,9,16.6,,7/1/14,6/30/17
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,158,10.1,7.2,13.9,,7/1/14,6/30/17
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,177,11.8,8.8,15.7,,7/1/14,6/30/17
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,No Different than the National Rate,27,17.1,13.5,21.7,,7/1/14,6/30/17
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,185,24.9,20.8,29.7,,7/1/14,6/30/17
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,206,18.7,15.4,22.7,,7/1/14,6/30/17
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,142,9.8,7,14,,7/1/14,6/30/17
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,127,14.6,10.7,19.7,,7/1/14,6/30/17
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,174,19.3,15.6,23.8,,7/1/14,6/30/17
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,137,15,11.9,18.7,,7/1/14,6/30/17
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,222,11.6,9,15,,7/1/14,6/30/17
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,471,11.2,8.8,14.3,,7/1/14,6/30/17
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,445,13.4,10.8,16.6,,7/1/14,6/30/17
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,Worse than the National Rate,245,19.8,16.5,23.6,,7/1/14,6/30/17
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,574,24.8,21.6,28.2,,7/1/14,6/30/17
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,Worse than the National Rate,525,19.6,16.9,22.8,,7/1/14,6/30/17
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,N/A,N/A,N/A,N/A,N/A,7,7/1/14,6/30/17
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,40,12.5,9.5,16.2,,7/1/14,6/30/17
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,191,10.2,7.5,13.7,,7/1/14,6/30/17
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,199,13,9.9,16.8,,7/1/14,6/30/17
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,No Different than the National Rate,40,15.6,12.2,19.7,,7/1/14,6/30/17
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,223,21.2,17.6,25.4,,7/1/14,6/30/17
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,236,17.7,14.7,21.5,,7/1/14,6/30/17
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,73,12.1,8.8,16.3,,7/1/14,6/30/17
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,272,10.3,7.7,14,,7/1/14,6/30/17
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,161,14.1,10.4,18.9,,7/1/14,6/30/17
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,No Different than the National Rate,87,18.5,14.7,22.9,,7/1/14,6/30/17
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,Worse than the National Rate,346,26,22.1,30.1,,7/1/14,6/30/17
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,200,17.1,13.9,20.9,,7/1/14,6/30/17
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,62,12,8.1,17.2,,7/1/14,6/30/17
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,91,14.3,10.2,19.5,,7/1/14,6/30/17
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,77,20.8,16.5,26,,7/1/14,6/30/17
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,99,15.3,11.9,19,,7/1/14,6/30/17
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,Number of Cases Too Small,N/A,15.65,N/A,N/A,1,7/1/14,6/30/17
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,84,9.5,6.4,13.8,,7/1/14,6/30/17
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,75,15.2,11.1,20.2,,7/1/14,6/30/17
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,Number of Cases Too Small,N/A,15.65,N/A,N/A,1,7/1/14,6/30/17
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,98,21.9,17.7,26.9,,7/1/14,6/30/17
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,83,16.1,12.7,20.4,,7/1/14,6/30/17
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,63,11.9,8.8,16,,7/1/14,6/30/17
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,165,10.5,7.6,14.5,,7/1/14,6/30/17
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,171,17.4,13.3,22.4,,7/1/14,6/30/17
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,No Different than the National Rate,76,16.2,12.9,20.1,,7/1/14,6/30/17
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,224,23.6,19.6,28,,7/1/14,6/30/17
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,191,17.6,14.5,21.1,,7/1/14,6/30/17
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,144,11.3,8.6,14.6,,7/1/14,6/30/17
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,420,10.9,8.5,13.8,,7/1/14,6/30/17
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,342,16.1,13,19.9,,7/1/14,6/30/17
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,Worse than the National Rate,177,21.2,17.6,25.7,,7/1/14,6/30/17
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,Worse than the National Rate,590,27,24,30.4,,7/1/14,6/30/17
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,Worse than the National Rate,387,23.7,20.5,27.4,,7/1/14,6/30/17
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,237,14.5,11.4,18.2,,7/1/14,6/30/17
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,472,11.3,9,13.9,,7/1/14,6/30/17
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,316,13.6,10.7,17.3,,7/1/14,6/30/17
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,Worse than the National Rate,259,20.6,17,24.9,,7/1/14,6/30/17
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,Worse than the National Rate,635,28.5,25.3,31.8,,7/1/14,6/30/17
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,364,19.6,16.7,23,,7/1/14,6/30/17
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,98,10.4,7.3,14.9,,7/1/14,6/30/17
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,113,12.4,9.1,17,,7/1/14,6/30/17
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,128,21.6,17.3,26.2,,7/1/14,6/30/17
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,131,17.7,14.1,22.1,,7/1/14,6/30/17
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,145,13,10.1,16.6,,7/1/14,6/30/17
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,221,10.9,8.1,14.5,,7/1/14,6/30/17
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,204,13.1,10.2,16.8,,7/1/14,6/30/17
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,No Different than the National Rate,154,19.3,15.8,23.5,,7/1/14,6/30/17
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,Worse than the National Rate,301,29.9,25.6,34.3,,7/1/14,6/30/17
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,228,19.4,16,23.2,,7/1/14,6/30/17
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,4330,KENNEBEC,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,30,12.4,9.1,16.4,,7/1/14,6/30/17
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,4330,KENNEBEC,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,158,9.3,6.6,12.7,,7/1/14,6/30/17
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,4330,KENNEBEC,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,223,13.6,10.4,17.3,,7/1/14,6/30/17
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,4330,KENNEBEC,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,No Different than the National Rate,28,15.6,12.3,19.2,,7/1/14,6/30/17
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,4330,KENNEBEC,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,179,19.5,16.1,23.3,,7/1/14,6/30/17
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,4330,KENNEBEC,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,250,17.8,14.8,21.2,,7/1/14,6/30/17
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,CECIL,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,CECIL,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
